entity	raw_type	final_type	type_source	notes
Valrubicin	drug	Drug	raw_json	context_agree:valid_test_candidate
Valsartan	drug	Drug	raw_json	context_agree:valid_test_candidate
Vancomycin	drug	Drug	raw_json	context_agree:valid_test_candidate
Vandetanib	drug	Drug	raw_json	context_agree:valid_test_candidate
Vaniprevir	drug	Drug	raw_json	context_agree:valid_test_candidate
Vardenafil	drug	Drug	raw_json	context_agree:valid_test_candidate
Vedolizumab	drug	Drug	raw_json	context_agree:valid_test_candidate
Velaglucerase alfa	drug	Drug	raw_json	context_agree:valid_test_candidate
Velpatasvir	drug	Drug	raw_json	context_agree:valid_test_candidate
Venetoclax	drug	Drug	raw_json	context_agree:valid_test_candidate
Venlafaxine	drug	Drug	raw_json	context_agree:valid_test_candidate
Verapamil	drug	Drug	raw_json	context_agree:valid_test_candidate
Vernakalant	drug	Drug	raw_json	context_agree:valid_test_candidate
Verteporfin	drug	Drug	raw_json	context_agree:valid_test_candidate
Vestronidase alfa	drug	Drug	raw_json	context_agree:valid_test_candidate
Vibegron	drug	Drug	raw_json	context_agree:valid_test_candidate
Vigabatrin	drug	Drug	raw_json	context_agree:valid_test_candidate
Vilanterol	drug	Drug	raw_json	context_agree:valid_test_candidate
Vilazodone	drug	Drug	raw_json	context_agree:valid_test_candidate
Vildagliptin	drug	Drug	raw_json	context_agree:valid_test_candidate
Viloxazine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vinblastine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vincristine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vindesine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vinflunine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vinorelbine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vinpocetine	drug	Drug	raw_json	context_agree:valid_test_candidate
Vintafolide	drug	Drug	raw_json	context_agree:valid_test_candidate
Vismodegib	drug	Drug	raw_json	context_agree:valid_test_candidate
Vitamin A		Drug	context_override_missing_raw	expected_from=valid_test_candidate
Vitamin E		Drug	context_override_missing_raw	expected_from=valid_test_candidate
Voglibose	drug	Drug	raw_json	context_agree:valid_test_candidate
Von Willebrand Factor Human	drug	Drug	raw_json	context_agree:valid_test_candidate
Vonicog Alfa	drug	Drug	raw_json	context_agree:valid_test_candidate
Vonoprazan	drug	Drug	raw_json	context_agree:valid_test_candidate
Vorapaxar	drug	Drug	raw_json	context_agree:valid_test_candidate
Voriconazole	drug	Drug	raw_json	context_agree:valid_test_candidate
Vorinostat	drug	Drug	raw_json	context_agree:valid_test_candidate
Vortioxetine	drug	Drug	raw_json	context_agree:valid_test_candidate
Voxelotor	drug	Drug	raw_json	context_agree:valid_test_candidate
Voxilaprevir	drug	Drug	raw_json	context_agree:valid_test_candidate
WAC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WARS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WAS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WASF3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WBP4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDCP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDFY4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR12	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR17	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR20	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR36	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR45	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR46	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR49	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR53	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR62	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR72	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR74	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR76	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR77	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WDR88	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WEE1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
WEE2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WFDC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WFS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WHRN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WIF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WIPF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WIPI1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNK3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNK4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT10A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT10B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT16	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT2B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT3A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT5A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT7A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT8A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WNT8B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WRN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WSCD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WWC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WWOX	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WWP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
WWTR1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
Waldenstrom macroglobulinemia	disease	Disease	raw_json	context_agree:split_relation_tail
Warfarin		Drug	context_override_missing_raw	expected_from=valid_test_candidate
Waterhouse-Friderichsen syndrome	disease	Disease	raw_json	context_agree:split_relation_tail
Wernicke-Korsakoff syndrome	disease	Disease	raw_json	context_agree:split_relation_tail
West syndrome	disease	Disease	raw_json	context_agree:split_relation_tail
Wilms tumor	disease	Disease	raw_json	context_agree:split_relation_tail
Wilson disease	disease	Disease	raw_json	context_agree:split_relation_tail
Wolman disease	disease	Disease	raw_json	context_agree:split_relation_tail
X-linked adrenal hypoplasia congenita	disease	Disease	raw_json	context_agree:split_relation_tail
X-linked adrenoleukodystrophy	disease	Disease	raw_json	context_agree:split_relation_tail
X-linked intellectual disability with isolated growth hormone deficiency	disease	Disease	raw_json	context_agree:split_relation_tail
X-linked parkinsonism-spasticity syndrome	disease	Disease	raw_json	context_agree:split_relation_tail
XAF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XAGE1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XBP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XDH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
XIAP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XIRP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XIST	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XK	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XKR4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPNPEP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPO1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPO5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPO6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPO7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XPR1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XRCC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XRCC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XRCC3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XRCC4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XRCC5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XRCC6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XXYLT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XYLT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
XYLT2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
Xipamide	drug	Drug	raw_json	context_agree:valid_test_candidate
Xylometazoline	drug	Drug	raw_json	context_agree:valid_test_candidate
YAP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YEATS4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YES1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
YIF1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YIPF3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YJEFN3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YTHDF2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YWHAE	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YWHAG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YWHAH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YWHAQ	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YWHAZ	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YWHAZP5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
YY2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZAP70	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ZBED1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB16	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB20	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB7A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB7B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZBTB8B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZC3H11A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZC3H12C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZC3HC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZCCHC14	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZCCHC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDBF2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDHHC13	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDHHC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDHHC4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDHHC7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDHHC8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZDHHC9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZEB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZEB2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFAND3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFAND5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFAT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFC3H1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFHX3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFP36	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFP36L2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFP64	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFPM2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFR2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZFYVE26	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZIC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZIC3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZIC4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZIC5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZKSCAN3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZKSCAN4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZMIZ1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZMPSTE24	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZMYM3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZMYM4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZMYND11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF155	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF160	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF169	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF177	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF217	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF22	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ZNF23	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
